Title,Year,Languages,Suggestion ID,Suggestions
The Spy,2019,"Czech, German, English, Spanish, Spanish, French, Hindi, Hungarian, Italian, Japanese, Polish, Portuguese, Russian, Turkish",80178151,"80188120, 80113612, 80240537, 80986885, 70038133, 81690671, 81144852, 81041495, 81221170"
90ML,2019,Telugu,81699130,"81217737, 81690671, 81671565, 81147278, 81509785, 81273583, 70122934, 81551313, 81626545, 81604825, 81408626, 81551307"
Kavacham,2018,Telugu,81710984,"81659065, 81604825, 81016194, 81671565, 81643806, 81602430, 81551313, 81504462, 81719492, 81273583, 81551307, 81217737"
Black Crab,2022,"Czech, German, English, Spanish, Spanish, French, Hindi, Hungarian, Indonesian, Italian, Japanese, Polish, Portuguese, Russian, Swedish, Thai, Turkish, Ukrainian",80220426,"81410784, 81388316, 80118916, 80178280, 80192187, 81041495, 60026139, 80207371, 80041653, 81038963, 80230399, 81166791"
Ava,2020,"English, Spanish, French, Italian, Portuguese",81034865,"80237957, 70142823, 80216200, 80993017, 81038963, 81416533, 81410784, 81388316, 80223052, 80013273, 80209746, 80207371"
Close,2019,"English, Spanish, French, Italian, Japanese, Portuguese, Turkish",80207371,"80220426, 80216200, 81218770, 81058695, 81034865, 81388316, 80161921, 81410784, 81058613, 70142823, 81038963, 80223052"
The Kingdom,2007,"Czech, German, English, Spanish, Spanish, French, Hindi, Hungarian, Italian, Polish, Portuguese, Russian, Thai, Turkish, Ukrainian",70058013,"60026139, 70060005, 81041495, 80178280, 80118916, 70142823, 80220426, 81704688, 80192187, 70170562, 81199140, 81410784"
Lawrence of Arabia: Restored Version,1962,"German, English, Spanish, Spanish, French, Hindi, Italian, Japanese, Korean, Polish, Portuguese, Turkish",70012020,"877351, 80990771, 70056440, 477351, 60011152, 81325194, 81690671, 80185760, 20159719, 80182016, 80190859, 60036359"
Warriors of Future,2022,"English, Spanish, Spanish, Indonesian, Polish, Portuguese, Thai, Turkish, yue, Unknown",81473627,"81465109, 80189853, 81094067, 81067760, 81012048, 80098200, 81074110, 70138789, 81137486, 81161230, 80203059, 81453003"
Skylines,2020,"English, Spanish, Spanish, French, Polish, Portuguese, Russian",81137486,"80189853, 81012048, 81473627, 80098200, 81094067, 80195967, 70307393, 80216309, 81465109, 81406459, 81067760, 81453003"
Space Sweepers,2021,"German, English, Spanish, Spanish, French, Hindi, Indonesian, Japanese, Korean, Polish, Portuguese, Thai, Turkish, Vietnamese, Chinese",81094067,"81465109, 81473627, 81464239, 81336431, 81067760, 81012048, 81098012, 81453003, 80098200, 81616524, 80189853, 81199139"
The Cloverfield Paradox,2018,"German, English, Spanish, Spanish, French, Italian, Japanese, Polish, Portuguese, Turkish",80134431,"80206300, 80244645, 81321986, 70298735, 81067760, 80098200, 70305903, 81301595, 80117456, 80174608, 81012048, 81023636"
Snatch,2000,"German, English, Spanish, Spanish, French, Hindi, Italian, Japanese, Polish, Portuguese, Turkish",60003388,"60004456, 80142090, 70028904, 80200267, 80079256, 81004274, 80015343, 81458416, 17236928, 215318, 215309, 70228042"
America's Sweethearts,2001,"English, Hindi, Polish",60020782,"70103759, 81032100, 21304015, 70093223, 828487, 60004456, 70123923, 70045854, 60022922, 70044592, 70028904, 70120143"
The Tourist,2010,"German, English, Spanish, Spanish, French, Hindi, Italian, Japanese, Korean, Polish",70142888,"81199140, 81198930, 70035186, 70131314, 80200573, 27828200, 60004456, 70103523, 80112565, 70130140, 81728840, 80107552"
28 Days,2000,"German, English, Spanish, Spanish, French, Hindi, Italian, Japanese, Korean, Polish, Portuguese, Turkish",60000880,"828487, 70123923, 70103759, 60020782, 21304015, 81032100, 70044592, 70093223, 70130445, 60022922, 70120143, 70045854"
Made of Honour,2008,"German, English, Spanish, Spanish, French, Hindi, Italian, Japanese, Polish, Portuguese",70093223,"70103759, 60020782, 70123923, 21304015, 70045854, 828487, 81032100, 70120143, 70044592, 80239019, 70032594, 60034551"
The Bounty Hunter,2010,"German, English, Spanish, Spanish, French, Hindi, Italian, Japanese, Polish, Portuguese",70128696,"70103759, 81032100, 70120143, 80242619, 81212842, 70028904, 60020782, 70019506, 81018383, 60020801, 80015343"
Home Again,2017,"English, Japanese",80187055,"70123923, 81045831, 70044592, 70138790, 70103759, 81032100, 70120143, 81361154, 81760229, 81594532, 80184100, 80239019"
The Switch,2010,English,70120143,"70128696, 70103759, 70123923, 81032100, 70093223, 81305096, 70138790, 81760229, 81598180, 81018383, 70028904, 80184100"
Irish Wish,2024,"Czech, German, English, Spanish, Spanish, French, Hindi, Hungarian, Indonesian, Italian, Japanese, Polish, Portuguese, Tamil, Telugu, Thai, Turkish, Ukrainian",81594532,"81416312, 81241465, 81689799, 81741339, 81459080, 81228331, 81760229, 81485781, 81424906, 81555726, 81698960, 81361154"
Art of Love,2024,"Czech, German, English, Spanish, Spanish, French, Hindi, Hungarian, Italian, Polish, Portuguese, Turkish, Ukrainian",81689799,"81346063, 81622697, 81334950, 81610272, 81616015, 81577050, 81637609, 81616617, 81670880, 81594532, 81354934, 81350683"
Your Place or Mine,2023,"Czech, German, English, Spanish, Spanish, Unknown, French, Hindi, Hungarian, Indonesian, Italian, Japanese, Polish, Portuguese, Tamil, Telugu, Thai, Turkish, Ukrainian",81045831,"81424906, 80184100, 81760229, 81241465, 81504327, 81728840, 81659034, 80239019, 81598180, 80187055, 81627351, 81050546"
Pacific Rim: The Black,2021,"German, English, Spanish, Spanish, French, Italian, Japanese, Portuguese, Thai",81002003,"80203059, 80211726, 81004665, 80231373, 81044417, 70297757, 80180373, 80144309, 80139562, 81007144, 81002438, 70264797"
The Pirates: The Last Royal Treasure,2022,"German, English, Spanish, French, Hindi, Indonesian, Italian, Japanese, Korean, Polish, Portuguese, Thai",81336431,"81721676, 81437344, 81399639, 81212831, 81726698, 81094067, 81000511, 81478985, 81454087, 81478004, 80226424, 81313229"
Carter,2022,"German, English, Spanish, Spanish, French, Hindi, Indonesian, Italian, Japanese, Korean, Polish, Portuguese, Thai, Turkish, Vietnamese",81399639,"81478985, 81721676, 81478004, 81000511, 81336431, 80148162, 81437344, 81572011, 81266458, 80240904, 81312457, 80109145"
Yaksha: Ruthless Operations,2022,"German, English, Spanish, French, Italian, Japanese, Korean, Portuguese, Thai",81478004,"81721676, 81478985, 81572011, 81399639, 81266458, 81002312, 81336431, 81342505, 81437344, 81594923, 81312457, 81607354"
Psychokinesis,2018,"Spanish, Korean, Portuguese",80226424,"81336431, 80214451, 81437344, 80226233, 81399639, 81017092, 81721676, 81478985, 81478004, 81094067, 81000511, 81306293"
Lost Bullet 2,2022,"Czech, German, English, Spanish, Spanish, French, Hindi, Hungarian, Indonesian, Italian, Japanese, Polish, Portuguese, Thai, Turkish, Ukrainian",81509213,"81108579, 81576597, 81458368, 81424708, 81654966, 81416977, 81005258, 81115400, 81579704, 81498377, 81253859, 81690671"
The Wages of Fear,2024,"Czech, German, English, Spanish, Spanish, Filipino (Tagalog), French, Hindi, Hungarian, Indonesian, Italian, Japanese, Polish, Portuguese, Tamil, Telugu, Thai, Turkish, Ukrainian",81654966,"81579704, 81108579, 81424708, 81674658, 81576597, 81218770, 81509213, 81458368, 81115400, 81698397, 81279324, 81698992"
Restless,2022,"German, English, Spanish, Spanish, French, Hindi, Hungarian, Italian, Polish, Portuguese, Turkish",81424708,"81108579, 81654966, 81509213, 81579704, 81115400, 81576597, 81416977, 81319170, 81458368, 81176353, 81218770, 81005258"
The Takedown,2022,"Czech, German, English, Spanish, Spanish, French, Hindi, Hungarian, Indonesian, Italian, Polish, Portuguese, Thai, Turkish",81416977,"81282091, 81276519, 81108579, 81253859, 80994082, 81058338, 81344253, 81509213, 81424708, 81185548, 81251628, 81446739"
Heart of the Hunter,2024,"Czech, German, Unknown, Spanish, Spanish, French, Hindi, Hungarian, Indonesian, Italian, Japanese, Polish, Portuguese, Thai, Turkish",81579704,"81654966, 81698992, 81576597, 81458368, 81674658, 81509213, 81108579, 81424708, 81696507, 81176353, 81520685, 81218770"
The Big 4,2022,"Unknown, Spanish, Unknown, Indonesian, Polish, Portuguese, Thai, Vietnamese",81344253,"81253859, 80148162, 81416977, 81336431, 80109145, 81399639, 81597206, 81755774, 80240904, 81724557, 81437344, 81108579"
The Night Comes for Us,2018,"German, Spanish, Spanish, French, Indonesian, Italian, Japanese, Polish, Portuguese, Turkish",80148162,"80109145, 81399639, 80240904, 81344253, 80236341, 81000511, 80230293, 81075519, 81755774, 81478985, 81005258, 81721676"
Haikyu!!,2014,"German, Spanish, Japanese",80090673,"80134173, 81640753, 81030152, 80063153, 81030151, 80134174, 80991755, 81511410, 80245713, 81177634"
Kuroko's Basketball: Last Game,2017,"German, English, Japanese, Chinese",80991755,"80063153, 80090673, 81640753, 80245713, 81177634, 81054820, 81030152, 81030151, 80995578, 81054818"
Haikyu!! Movie 4: Battle of Concepts,2017,Japanese,81030152,"80090673, 80134173, 81030151, 80134174, 81640753, 80063153, 80991755, 81511410, 80245713, 80135674, 70205012"
AHIRU NO SORA,2019,Japanese,80245713,"80063153, 80090673, 81640753, 80991755, 81030152, 80124041, 81030151, 81177634, 80995578, 81054820"
My Happy Marriage,2023,"German, English, Spanish, French, Hungarian, Japanese, Polish, Portuguese, Thai",81564905,"81736254, 81464005, 81648185, 80182123, 81177634, 81450803, 81582442, 81618733, 81228573"
Komi Can't Communicate,2021,"German, English, Spanish, Spanish, French, Italian, Japanese, Portuguese, Thai",81228573,"81736254, 81177634, 81564905, 81511410, 81705325"
A Girl & Her Guard Dog,2023,Japanese,81736254,"81564905, 81702476, 81618733, 81177634, 81705325, 81726765, 80234491, 81450803"
maboroshi,2024,"German, English, Spanish, Spanish, French, Hungarian, Indonesian, Japanese, Polish, Portuguese, Thai, Vietnamese",81450803,"81582442, 81736254, 81345945, 81328781, 81177634, 80234491, 81564905, 81281872, 81400497, 81318888"
Bubble,2022,"German, English, Spanish, Spanish, French, Italian, Japanese, Korean, Polish, Portuguese, Thai, Unknown",81345945,"81582442, 81450803, 81328781, 81281872, 80234491, 81564905, 81400497, 81177634, 81318888, 70262786"
Kuroko’s Basketball: Winter Cup Highlights  ~Crossing the Door~,2016,Japanese,81054820,"80991755, 80063153, 80245713, 81054818, 81640753, 81030152, 80090673, 80134173, 81177634, 80995578, 81030151"
Kuroko’s Basketball: Winter Cup Highlights  ~Shadow and Light~,2016,Japanese,81054818,"80063153, 80991755, 81054820, 81640753, 80245713, 81030152, 80134173, 80090673, 81177634, 80995578"
Haikyu!! Movie 3: Genius and Sense,2017,Japanese,81030151,"80090673, 80134173, 81030152, 80134174, 81640753, 80063153, 80991755, 80245713, 80135674, 81511410, 81091393"
I Was Reincarnated as the 7th Prince so I Can Take My Time Perfecting My Magical Ability,2024,Japanese,81769842,"81758318, 81598010, 80987039, 81474718, 81341928, 81564899, 81681485, 81091393, 81617959, 81278456"
Mortal Kombat,1995,"English, Hindi",773843,"81267307, 70264797, 81416258, 80240904, 81002441, 70019508, 80144309, 70213512, 70056440, 81199145, 80093133, 70075481"
Silverton Siege,2022,"German, English, Spanish, Spanish, French, Hungarian, Italian, Polish, Portuguese, Turkish",81176353,"81698992, 81516052, 81424708, 81654966, 81483371, 81108579, 81579704, 81509213, 81218770, 81564308, 81319170, 80044545"
Shanty Town,2023,"English, Unknown, Spanish, French",81630495,"81478629, 81300126, 81698992, 81282561, 81176353, 81612858, 80044545, 81676887, 81173970"
Blood Vessel,2023,"Unknown, Spanish, French, Unknown, Polish, Portuguese",81676887,"81698992, 81300126, 81671712, 81176353, 81478629, 81630495, 81715677, 81914031, 81735125, 81612858, 81720931, 81450071"
iNumber Number: Jozi Gold,2023,"Czech, German, Unknown, Spanish, Spanish, French, Hindi, Hungarian, Italian, Polish, Portuguese, Thai, Turkish, zul",81516052,"81176353, 81698992, 81486213, 81498378, 81497489, 81249503, 70140919, 81393697, 81424708, 81500432, 81058338, 81721676"
Believer 2,2023,"Czech, German, English, Spanish, Spanish, Unknown, French, Hindi, Hungarian, Indonesian, Italian, Japanese, Korean, Polish, Portuguese, Thai, Turkish, Vietnamese",81594923,"81002312, 81572011, 81478985, 81478004, 81399639, 81721676, 81266458, 81640988, 81437344, 81336431, 81342505, 81312457"
Time to Hunt,2020,"English, Spanish, Korean, Portuguese, Thai",81266458,"81572011, 81342505, 81399639, 81640988, 81478985, 81607354, 81478004, 80223050, 81002312, 80158577, 81312457, 81011211"
Spoiled Brats,2021,"Spanish, Spanish, French, Italian, Polish, Portuguese",81276519,"81630883, 81285617, 81306350, 81282091, 81004099, 81416977, 81597242, 81221835, 81185548, 80987464, 80175421, 81175173"
All-Time High,2023,"Czech, German, English, Spanish, Spanish, French, Hungarian, Italian, Polish, Portuguese, Thai, Turkish",81630883,"81276519, 81282091, 81306350, 81416977, 81004099, 81597242, 81212484, 81591528, 80987464, 80175421, 81508217, 81058432"
The Last Days of American Crime,2020,"German, English, Spanish, Spanish, French, Italian, Japanese, Polish, Portuguese, Thai, Turkish",80198975,"81043660, 80223052, 80204465, 81348771, 81213653, 81453003, 81285617, 81074110, 81458368, 81005258, 80209746, 81621599"
Point Blank,2019,"Czech, German, English, Spanish, Spanish, French, Hindi, Hungarian, Italian, Japanese, Polish, Portuguese, Russian, Turkish",80221677,"81486233, 81446739, 80097221, 80161921, 80113669, 81086887, 80994937, 81424708, 81721676, 80200961, 81666322, 81265968"
Beckett,2021,"Unknown, Czech, German, English, Spanish, Spanish, French, Hindi, Hungarian, Italian, Japanese, Polish, Portuguese, Russian, Swedish, Thai, Turkish",80994937,"81038588, 80221677, 80157072, 81424708, 81176353, 81218770, 81058613, 81319170, 80097221, 81174182, 80216309, 81013927"
Power Rangers Dino Fury,2021,"Arabic, German, English, Spanish, Spanish, French, Hindi, Italian, Malay, Dutch, Polish, Portuguese, Portuguese, Russian",81354663,"81586549, 80217957, 70155571, 70155614, 70177689, 70252973, 70113007, 81007144, 81687083"
Agatha Christie's Crooked House,2017,"English, Spanish, Hindi",80224414,"18958127, 81444818, 81338273, 70060005, 27828200, 70028900, 81277950, 70035186, 81500381, 797261, 80112565, 81690671"
A.X.L.,2018,"English, Hindi, Polish, Turkish",80195967,"60027724, 70097578, 81025946, 80027979, 70075481, 70060015, 81057361, 81199145, 80216309, 81767635, 81465707, 81007144"
Sand Castle,2017,"German, English, Spanish, Spanish, French, Italian, Japanese, Polish, Portuguese, Turkish",80118916,"81041495, 80041653, 80220426, 81260280, 60026139, 80178280, 81166791, 70266110, 81166149, 80068327, 80192187, 81557402"
6 Days,2017,"German, English, Spanish, French, Italian, Japanese, Polish, Portuguese",80178280,"80220426, 80118916, 81041495, 80192187, 81410784, 80041653, 60026139, 80188120, 70058013, 81260280, 70056430, 80230399"
Blackout,2022,"German, English, Spanish, Spanish, French, Italian, Japanese, Portuguese",81564308,"81488967, 80161921, 80013273, 81498377, 81005258, 81108579, 81509213, 81458368, 81319170, 80223052, 81410784, 80097221"
Mother's Day,2023,"Czech, German, English, Spanish, Spanish, French, Hindi, Hungarian, Indonesian, Italian, Polish, Portuguese, Romanian, Thai, Turkish, Ukrainian",81486213,"80210920, 81498377, 81576597, 81058695, 81458368, 81488967, 81498378, 80209746, 81058613, 81557402, 81416533, 80236341"
iBOY,2017,"German, English, Spanish, Spanish, French, Italian, Japanese, Polish, Portuguese, Turkish",80099016,"81058434, 81453003, 80217569, 81042819, 80210767, 81288179, 81038410, 80119233, 80227090, 80231903, 80244953, 80023689"
Mr. Car and the Knights Templar,2023,"Czech, German, English, Spanish, Spanish, French, Hindi, Hungarian, Italian, Polish, Portuguese, Romanian, Turkish, Ukrainian",81500432,"81498378, 81486213, 81336431, 81498377, 81726698, 80238399, 81516052, 81227923, 81322579, 81153955, 81199140, 81416533"
Fauda,2015,"Unknown, German, English, Spanish, Spanish, French, Hebrew, Hindi, Italian, Polish, Portuguese, Turkish",80113612,"80205626, 81041495, 80178151, 80188120, 81690671, 81417796, 80235864, 80986885, 80178280"
The Art of War,2000,"English, Spanish, Hindi",60001867,"60024924, 877351, 70060005, 609910, 80021752, 20159719, 80200961, 81086887, 70208104, 80098202, 81199140"
Holmes & Watson,2018,"German, English, Spanish, Spanish, French, Hindi, Italian, Japanese, Polish, Portuguese, Turkish",81004274,"70127228, 70028904, 215309, 215318, 60003388, 80039517, 80244088, 81513881, 81458416, 60004471, 80079256, 81285617"
Yu Yu Hakusho,2023,"Czech, German, English, Spanish, Spanish, Filipino (Tagalog), French, Hindi, Hungarian, Indonesian, Italian, Japanese, Korean, Polish, Portuguese, Thai, Turkish, ",81243969,"80217733, 81313229, 81465101, 80223731, 70293105, 81454087, 81464239, 81696507, 81313227, 80217863, 81153955"
How I Became a Superhero,2021,"German, English, Spanish, Spanish, French, Hindi, Hungarian, Italian, Japanese, Polish, Portuguese, Russian, Thai, Turkish",81453003,"81762621, 80244953, 80117803, 81480320, 80099016, 80204465, 81316476, 81058434, 81438809, 80144309, 81406459, 81094067"
